offline_time1,online_time1,offline_time2,online_time2,union_time,intersection_time,ai,bi,ai_prime,bi_prime,ci,di
0.577,1.648,0.344,1.169,0.404,0.231,165,132,165,132,198,99
0.336,1.502,1.03,1.123,0.379,0.228,165,132,165,132,198,66
0.338,1.081,0.499,0.657,0.255,0.149,165,0,165,0,198,0
0.279,2.154,0.287,1.209,0.496,0.271,165,165,165,165,198,198
0.286,2.18,0.284,1.326,0.511,0.291,165,198,165,198,198,198
0.286,1.592,0.297,0.992,0.38,0.208,165,99,165,99,198,99
0.334,1.988,0.292,1.569,0.495,0.257,165,99,165,99,198,198
0.288,1.838,1.081,1.095,0.363,0.209,165,132,165,132,198,231
0.565,1.364,0.271,1.014,0.368,0.209,165,99,165,99,198,33
0.273,1.416,0.277,0.83,0.314,0.191,165,33,165,33,198,66
0.279,1.097,0.276,0.761,0.266,0.168,165,33,165,33,198,0
0.28,1.747,0.283,1.315,0.448,0.267,165,198,165,198,198,99
0.297,1.744,0.282,1.413,0.384,0.227,165,66,165,66,198,132
0.3,2.056,0.285,1.147,0.368,0.213,165,132,165,132,198,231
0.512,2.06,0.288,1.24,0.428,0.274,165,132,165,132,198,132
0.294,1.501,0.293,1.106,0.38,0.228,165,132,165,132,198,66
0.596,2.096,0.297,1.339,0.555,0.212,165,198,165,198,198,198
0.349,1.813,0.283,1.22,0.45,0.252,165,165,165,165,198,132
0.349,1.633,0.295,1.055,0.384,0.208,165,99,165,99,198,99
0.276,1.07,0.277,0.877,0.251,0.148,165,0,165,0,198,0
0.287,2.265,0.291,1.212,0.514,0.64,165,165,165,165,198,132
0.285,1.478,0.278,0.998,0.357,0.228,165,99,165,99,198,66
0.295,2.013,0.278,2.141,0.378,0.363,165,198,165,198,198,198
0.464,1.749,0.506,1.029,0.404,0.232,165,99,165,99,198,132
0.359,1.808,0.377,1.126,0.429,0.24,165,66,165,66,198,66
0.527,1.359,0.874,0.818,0.318,0.19,165,0,165,0,198,0
0.347,1.806,0.372,0.988,0.401,0.267,165,33,165,33,198,66
0.355,2.217,0.379,1.542,0.397,0.222,165,165,165,165,198,264
0.363,1.19,0.333,0.848,0.261,0.151,165,99,165,99,198,66
0.335,3.384,0.34,1.415,0.794,0.499,165,297,165,297,198,264
0.353,1.404,0.354,0.977,0.342,0.214,165,33,165,33,198,0
0.354,2.138,0.381,1.557,0.54,0.319,165,165,165,165,198,99
0.351,2.081,0.361,1.402,0.509,0.294,165,132,165,132,198,99
0.353,1.409,0.357,1.332,0.284,0.167,165,132,165,132,198,66
0.343,1.234,0.332,0.963,0.278,0.179,165,132,165,132,198,66
0.315,1.16,0.329,0.656,0.229,0.155,165,33,165,33,198,66
0.359,1.871,0.367,1.266,0.463,0.269,165,99,165,99,198,66
0.355,2.958,0.364,1.54,0.648,0.479,165,165,165,165,198,231
1.033,1.861,0.36,1.275,0.454,0.266,165,99,165,99,198,66
0.355,1.552,0.352,0.819,0.34,0.215,165,0,165,0,198,33
0.348,1.358,0.355,0.804,0.316,0.194,165,0,165,0,198,0
0.352,2.003,0.362,1.126,0.456,0.269,165,66,165,66,198,99
0.346,1.396,0.348,0.806,0.34,0.189,165,0,165,0,198,0
0.365,1.591,0.35,0.985,0.373,0.218,165,33,165,33,198,33
0.353,1.353,0.368,0.806,0.314,0.19,165,0,165,0,198,0
0.355,1.561,0.348,0.821,0.347,0.214,165,0,165,0,198,33
0.341,1.587,0.348,0.987,0.372,0.215,165,33,165,33,198,33
0.34,1.356,0.344,0.805,0.314,0.19,165,0,165,0,198,0
0.343,1.351,0.346,0.805,0.315,0.189,165,0,165,0,198,0
0.35,2.241,0.355,1.265,0.51,0.317,165,99,165,99,198,132
0.423,1.636,0.355,1.132,0.398,0.24,165,66,165,66,198,33
0.54,1.365,0.375,0.861,0.318,0.19,165,0,165,0,198,0
0.341,1.579,0.352,0.852,0.355,0.219,165,0,165,0,198,33
0.345,1.587,0.354,0.987,0.372,0.214,165,33,165,33,198,33
0.346,2.466,0.353,2.102,0.413,0.241,165,0,165,0,198,66
0.362,1.559,0.355,0.823,0.344,0.214,165,0,165,0,198,33
0.387,1.482,0.351,1.608,0.188,0.109,165,0,165,0,198,0
0.428,1.859,0.338,0.857,0.24,0.422,165,66,165,66,198,33
0.334,1.071,0.329,0.755,0.233,0.138,165,66,165,66,198,33
1.298,1.071,0.404,0.644,0.261,0.143,165,0,165,0,198,0
0.342,1.072,0.351,1.982,0.233,0.152,165,66,165,66,198,33
0.319,1.997,0.331,1.655,0.39,0.215,165,33,165,33,198,33
0.57,1.419,0.413,1.032,0.347,0.219,165,33,165,33,198,0
0.348,1.285,0.351,1.904,0.221,0.123,165,33,165,33,198,33
0.348,1.208,0.352,0.721,0.241,0.124,165,33,165,33,198,33
0.339,1.858,0.33,1.761,0.955,0.136,165,66,165,66,198,33
0.332,1.337,0.327,0.705,0.323,0.229,165,0,165,0,198,0
0.356,1.204,0.353,0.808,0.211,0.108,165,0,165,0,198,0
0.342,0.882,0.381,1.509,0.185,0.109,165,0,165,0,198,0
0.482,1.822,0.356,0.641,0.189,0.108,165,0,165,0,198,0
0.379,1.363,0.341,0.864,0.318,0.189,165,0,165,0,198,0
0.347,1.345,0.35,0.803,0.312,0.188,165,0,165,0,198,0
0.343,1.351,0.348,0.804,0.311,0.195,165,0,165,0,198,0
0.476,1.635,0.367,1.028,0.414,0.216,165,33,165,33,198,33
0.349,1.27,0.351,0.856,0.307,0.109,165,0,165,0,198,0
0.406,2.127,0.358,1.717,0.736,0.342,99,264,99,264,99,165
0.356,1.935,0.357,1.404,0.484,0.308,99,198,99,198,99,165
0.399,6.745,0.404,4.352,1.024,0.759,99,693,99,693,99,726
0.453,1.577,0.426,1.331,0.377,0.23,99,330,99,330,99,231
0.338,2.32,0.34,1.229,0.396,0.231,99,297,99,297,99,297
0.966,1.094,0.281,0.678,0.251,0.164,99,66,99,66,99,99
0.299,2.116,0.282,1.317,0.594,0.41,99,264,99,264,99,231
0.348,1.86,0.566,1.274,0.456,0.259,99,165,99,165,99,165
0.344,1.004,0.343,0.848,0.261,0.158,99,66,99,66,99,33
0.345,2.501,0.354,1.175,0.269,0.173,99,132,99,132,99,198
0.34,1.142,0.364,0.664,0.23,0.132,99,99,99,99,99,165
0.323,1.2,0.357,0.846,0.265,0.159,99,165,99,165,99,165
0.326,1.705,0.35,1.355,0.432,0.258,99,165,99,165,99,132
0.359,1.844,0.355,1.679,0.511,0.333,99,264,99,264,99,132
0.419,1.75,0.386,1.426,0.363,0.253,99,264,99,264,99,264
0.35,0.731,0.33,0.467,0.15,0.089,99,33,99,33,99,66
0.319,0.747,0.327,0.561,0.166,0.089,99,66,99,66,99,66
0.325,1.868,0.331,0.823,0.319,0.19,99,132,99,132,99,132
0.282,1.669,0.282,1.208,0.422,0.245,99,231,99,231,99,198
0.266,0.747,0.268,0.556,0.182,0.105,99,33,99,33,99,33
0.268,1.431,0.303,0.884,0.335,0.203,99,132,99,132,99,165
0.269,0.725,0.271,0.427,0.16,0.104,99,0,99,0,99,33
0.269,1.619,0.34,0.985,0.363,0.257,99,99,99,99,99,132
0.355,3.177,0.362,2.43,0.823,0.51,99,429,99,429,99,330
0.349,1.305,0.363,0.543,0.26,0.183,99,0,99,0,99,99
0.38,1.362,0.358,1.636,0.399,0.282,99,297,99,297,99,99
0.288,1.596,0.277,1.751,0.487,0.323,99,396,99,396,99,132
0.273,1.308,0.282,0.955,0.334,0.187,99,132,99,132,99,132
0.289,2.38,0.284,1.536,0.68,0.385,99,330,99,330,99,264
0.348,1.755,0.35,1.429,0.457,0.29,99,198,99,198,99,132
0.342,0.95,0.347,0.71,0.233,0.132,99,33,99,33,99,33
0.347,3.492,0.357,1.401,0.468,1.469,99,198,99,198,99,264
0.282,1.802,0.304,0.559,0.156,0.104,99,33,99,33,99,66
0.349,0.49,0.328,0.774,0.119,0.075,99,33,99,33,99,0
1.099,2.249,0.437,1.019,0.387,0.249,99,165,99,165,99,198
0.281,1.398,0.301,0.993,0.389,0.224,99,165,99,165,99,132
1.262,1.203,0.445,0.725,0.31,0.177,99,99,99,99,99,99
0.279,0.666,0.365,0.494,0.143,0.093,99,33,99,33,99,33
0.405,4.156,0.36,0.763,0.37,0.211,99,132,99,132,99,99
0.349,1.302,0.379,0.766,0.524,0.232,99,132,99,132,99,66
0.353,0.72,0.354,0.531,0.177,0.108,99,0,99,0,99,0
0.354,2.477,0.385,1.264,0.736,0.264,99,165,99,165,99,198
0.289,1.568,0.282,1.102,0.405,0.161,99,198,99,198,99,198
0.353,1.461,0.348,0.819,0.322,0.511,99,99,99,99,99,99
0.376,1.631,0.355,0.692,0.323,0.187,99,99,99,99,99,198
0.691,1.649,0.34,0.762,0.39,0.286,99,132,99,132,99,231
1.182,1.067,0.748,1.035,0.292,0.184,99,99,99,99,99,33
0.368,1.15,0.545,0.726,0.265,0.158,99,33,99,33,99,66
0.347,0.776,0.349,0.744,0.204,0.133,99,33,99,33,99,0
0.388,1.25,0.41,1.104,0.251,0.167,99,198,99,198,99,99
0.336,1.232,0.65,0.671,0.272,0.163,99,66,99,66,99,132
0.274,1.829,0.278,1.04,0.307,0.304,99,132,99,132,99,231
0.289,1.312,0.368,0.899,0.339,0.183,99,132,99,132,99,132
0.278,1,0.272,0.883,0.271,0.162,99,132,99,132,99,66
0.315,2.075,0.397,1.447,0.507,0.283,99,198,99,198,99,198
0.352,1.652,0.354,1.261,0.421,0.233,99,165,99,165,99,132
0.344,1.431,0.351,0.987,0.382,0.186,99,99,99,99,99,99
0.355,0.713,0.348,0.549,0.132,0.062,99,0,99,0,99,0
0.432,1.532,0.35,0.854,0.262,0.585,99,165,99,165,99,132
0.355,1.253,0.351,0.989,0.318,0.21,99,99,99,99,99,66
0.417,3.259,0.394,1.545,0.512,1.426,99,198,99,198,99,198
0.339,1.363,0.33,0.674,0.297,0.229,99,99,99,99,99,132
0.438,1.14,0.359,0.577,0.235,0.125,99,66,99,66,99,66
0.281,0.562,0.269,0.425,0.139,0.084,99,0,99,0,99,0
0.276,0.916,0.29,0.561,0.205,0.143,99,33,99,33,99,66
0.273,2.404,0.28,1.071,0.538,0.31,99,165,99,165,99,264
0.347,1.224,0.356,0.986,0.317,0.184,99,99,99,99,99,66
0.358,2.218,0.361,1.817,0.385,0.23,99,297,99,297,99,264
0.336,0.486,0.326,0.459,0.117,0.075,99,33,99,33,99,0
0.323,0.966,0.331,0.845,0.231,0.132,99,165,99,165,99,99
0.328,1.424,0.329,0.755,0.427,0.209,99,132,99,132,99,99
0.365,1.28,0.352,1.126,0.345,0.207,99,132,99,132,99,66
0.349,1.3,0.351,1.126,0.344,0.233,99,132,99,132,99,66
0.343,1.139,0.354,0.88,0.287,0.091,99,33,99,33,99,66
0.334,0.776,0.327,0.657,0.181,0.104,99,99,99,99,99,66
0.324,1.462,0.354,0.846,0.293,0.202,99,165,99,165,99,231
0.319,0.792,0.326,1.141,0.183,0.104,99,99,99,99,99,66
1.158,1.302,0.349,0.406,0.122,0.075,99,0,99,0,99,33
0.322,0.457,0.329,0.348,0.101,0.061,99,0,99,0,99,0
0.321,0.877,0.329,0.561,0.181,0.104,99,66,99,66,99,99
0.318,0.649,0.325,0.407,0.106,0.061,99,0,99,0,99,0
0.775,0.954,0.35,0.717,0.235,0.133,99,33,99,33,99,33
0.344,0.715,0.343,0.529,0.176,0.107,99,0,99,0,99,0
0.346,0.859,0.35,0.542,0.161,0.147,99,0,99,0,99,33
0.282,0.747,0.277,0.557,0.184,0.104,99,33,99,33,99,33
0.284,0.556,0.271,0.413,0.135,0.084,99,0,99,0,99,0
0.266,0.555,0.272,0.412,0.135,0.084,99,0,99,0,99,0
0.345,1.614,0.357,0.686,0.455,0.153,99,99,99,99,99,132
0.336,0.636,0.327,0.564,0.15,0.089,99,66,99,66,99,33
0.317,0.471,0.325,0.382,0.102,0.061,99,0,99,0,99,0
0.318,0.588,0.331,0.357,0.116,0.075,99,0,99,0,99,33
0.337,0.714,0.326,1.524,0.166,0.076,99,33,99,33,99,33
0.39,0.736,0.331,0.358,0.133,0.111,99,0,99,0,99,66
0.333,0.588,0.344,0.356,0.116,0.075,99,0,99,0,99,33
0.317,0.456,0.326,0.349,0.101,0.061,99,0,99,0,99,0
0.319,0.634,0.326,0.561,0.149,0.089,99,66,99,66,99,33
0.348,1.008,0.402,0.87,0.264,0.158,99,66,99,66,99,33
0.351,0.717,0.358,0.529,0.177,0.108,99,0,99,0,99,0
0.369,1.028,0.349,0.85,0.261,0.183,99,66,99,66,99,33
0.342,1.062,0.346,0.708,0.345,0.133,99,33,99,33,99,33
0.347,0.679,0.348,0.694,0.16,0.103,99,33,99,33,99,0
0.272,0.745,0.273,0.559,0.183,0.103,99,33,99,33,99,33
0.27,0.746,0.272,0.556,0.184,0.103,99,33,99,33,99,33
0.27,0.788,0.271,0.665,0.205,0.124,99,66,99,66,99,33
0.271,0.562,0.271,0.415,0.138,0.085,99,0,99,0,99,0
0.274,0.56,0.272,0.414,0.137,0.084,99,0,99,0,99,0
0.267,0.634,0.273,0.418,0.23,0.064,99,0,99,0,99,0
1.053,0.726,0.667,1.067,0.179,0.107,99,0,99,0,99,0
0.352,0.72,0.35,0.552,0.177,0.107,99,0,99,0,99,0
0.344,0.715,0.349,0.528,0.175,0.107,99,0,99,0,99,0
0.345,0.618,0.354,2.358,0.202,0.064,99,0,99,0,99,0
0.482,0.774,0.369,0.65,0.215,0.1,99,33,99,33,99,33
1.048,0.47,0.328,0.939,0.105,0.061,99,0,99,0,99,0
0.345,2.168,1.63,1.519,0.537,0.264,264,198,264,198,165,165
0.417,6.492,0.52,3.764,0.924,0.531,264,693,264,693,165,726
0.441,2.595,0.385,2.247,0.674,0.43,264,330,264,330,165,231
0.336,2.752,0.294,1.97,0.822,0.404,264,297,264,297,165,297
0.411,1.805,0.336,1.61,0.685,0.2,264,66,264,66,165,99
0.366,2.414,0.346,1.827,0.624,0.435,264,264,264,264,165,231
0.302,2.211,0.279,1.479,0.381,0.225,264,165,264,165,165,165
1.241,1.622,0.718,1.657,0.455,0.294,264,66,264,66,165,33
0.357,2.759,0.358,1.815,0.655,0.543,264,132,264,132,165,198
0.464,2.436,0.356,1.594,0.603,0.37,264,99,264,99,165,165
0.364,2.756,0.359,2.078,0.469,0.239,264,165,264,165,165,165
0.37,2.371,0.631,2.006,0.627,0.395,264,165,264,165,165,132
0.478,2.035,0.438,2.421,0.482,0.272,264,264,264,264,165,132
0.408,4.813,0.393,3.074,1.608,1.433,264,264,264,264,165,264
0.358,1.819,0.353,1.404,0.488,0.294,264,33,264,33,165,66
0.352,1.776,0.357,1.542,0.483,0.294,264,66,264,66,165,66
0.356,2.037,0.357,1.818,0.501,0.254,264,132,264,132,165,132
0.382,1.749,0.339,1.515,0.424,0.26,264,231,264,231,165,198
0.329,0.989,0.328,0.943,0.247,0.154,264,33,264,33,165,33
0.462,1.927,0.361,1.276,0.406,0.225,264,132,264,132,165,165
0.351,0.976,0.333,0.834,0.232,0.153,264,0,264,0,165,33
0.339,2.135,0.339,1.188,0.569,0.469,264,99,264,99,165,132
0.377,2.421,0.393,2.726,0.591,0.369,264,429,264,429,165,330
0.717,1.299,0.386,1.608,0.269,0.185,264,0,264,0,165,99
0.346,1.913,0.334,1.7,0.405,0.73,264,297,264,297,165,99
0.424,1.68,0.354,2.461,0.476,0.31,264,396,264,396,165,132
0.343,1.441,0.335,1.226,0.345,0.222,264,132,264,132,165,132
0.396,3.239,0.358,2.663,0.878,0.53,264,330,264,330,165,264
0.358,2.423,0.356,2.093,0.694,0.455,264,198,264,198,165,132
0.36,1.562,0.354,1.405,0.428,0.272,264,33,264,33,165,33
0.355,3.11,0.384,2.152,0.761,0.505,264,198,264,198,165,264
0.384,1.197,0.333,0.959,0.291,0.187,264,33,264,33,165,66
0.337,1.384,0.347,1.8,0.4,0.268,264,33,264,33,165,0
0.364,2.246,0.36,1.956,0.577,0.362,264,165,264,165,165,198
0.286,1.807,0.287,1.535,0.49,0.313,264,165,264,165,165,132
0.302,1.586,0.278,1.319,0.422,0.27,264,99,264,99,165,99
0.275,1.482,0.441,1.118,0.43,0.297,264,33,264,33,165,33
0.355,2.046,0.352,1.817,0.564,0.343,264,132,264,132,165,99
0.35,4.311,0.393,1.763,0.317,0.198,264,132,264,132,165,66
0.337,1.55,0.33,1.027,0.583,0.264,264,0,264,0,165,0
0.419,2.78,0.386,2.589,0.705,0.501,264,165,264,165,165,198
0.416,2.179,0.385,1.506,0.612,0.331,264,198,264,198,165,198
0.287,1.676,0.276,1.351,0.426,0.254,264,99,264,99,165,99
0.315,2.037,0.281,1.667,0.493,0.311,264,99,264,99,165,198
0.285,2.313,0.284,1.425,0.534,0.333,264,132,264,132,165,231
0.278,1.684,0.273,1.319,0.811,0.195,264,99,264,99,165,33
0.396,1.372,0.395,1.116,0.356,0.231,264,33,264,33,165,66
0.289,1.103,0.28,1.086,0.311,0.238,264,33,264,33,165,0
0.286,1.688,0.283,1.641,0.483,0.314,264,198,264,198,165,99
0.425,2.687,0.412,1.85,0.316,0.197,264,66,264,66,165,132
0.502,3.552,0.295,1.452,0.419,0.245,264,132,264,132,165,231
0.346,1.799,1.311,1.437,0.471,0.303,264,132,264,132,165,132
0.348,1.923,0.358,1.861,0.541,0.374,264,132,264,132,165,66
0.364,1.968,0.361,1.659,0.493,0.278,264,198,264,198,165,198
0.437,1.842,0.368,2.019,0.501,0.294,264,165,264,165,165,132
0.285,1.559,0.282,1.316,0.42,0.248,264,99,264,99,165,99
0.283,1.061,0.293,1.047,0.296,0.19,264,0,264,0,165,0
0.292,1.843,0.282,1.651,0.493,0.343,264,165,264,165,165,132
0.369,1.868,0.366,1.728,0.512,0.348,264,99,264,99,165,66
0.388,2.845,0.358,1.614,0.706,0.445,264,198,264,198,165,198
0.354,2.189,0.35,1.679,0.569,0.344,264,99,264,99,165,132
1.151,1.786,0.352,1.555,0.489,0.294,264,66,264,66,165,66
0.353,1.321,0.352,1.222,0.37,0.242,264,0,264,0,165,0
0.348,1.551,0.356,1.475,0.361,0.25,264,33,264,33,165,66
0.314,2.318,0.289,1.585,0.472,0.262,264,165,264,165,165,264
0.97,1.461,0.352,1.26,0.409,0.251,264,99,264,99,165,66
0.296,3.469,0.294,2.043,0.884,0.718,264,297,264,297,165,264
0.358,1.38,0.354,1.389,0.399,0.272,264,33,264,33,165,0
0.378,2.471,0.356,1.957,0.597,0.37,264,165,264,165,165,99
0.363,2.047,0.351,1.817,0.565,0.343,264,132,264,132,165,99
0.353,2.275,0.348,1.845,0.546,0.35,264,132,264,132,165,66
0.373,1.5,0.361,1.61,0.422,0.292,264,132,264,132,165,66
0.275,1.466,0.279,1.134,0.297,0.221,264,33,264,33,165,66
0.341,1.179,0.33,1.242,0.295,0.181,264,99,264,99,165,66
0.335,2.11,0.337,1.348,0.406,0.546,264,165,264,165,165,231
0.38,1.839,0.375,1.681,0.515,0.324,264,99,264,99,165,66
0.348,1.217,0.359,1.464,0.235,0.153,264,0,264,0,165,33
0.339,1.639,0.327,0.919,0.363,0.191,264,0,264,0,165,0
0.285,1.546,0.279,1.21,0.402,0.25,264,66,264,66,165,99
0.277,1.092,0.275,0.959,0.294,0.193,264,0,264,0,165,0
0.37,1.224,0.276,1.108,0.337,0.211,264,33,264,33,165,33
0.271,1.039,0.272,0.959,0.29,0.193,264,0,264,0,165,0
0.344,1.555,0.348,1.267,0.395,0.267,264,0,264,0,165,33
0.364,1.559,0.353,1.403,0.43,0.267,264,33,264,33,165,33
0.343,1.376,0.374,1.225,0.41,0.245,264,0,264,0,165,0
0.359,0.909,0.345,1.207,0.222,0.157,264,0,264,0,165,0
0.375,2.609,0.317,1.332,0.493,0.213,264,99,264,99,165,132
0.366,1.637,0.444,1.12,0.368,0.231,264,66,264,66,165,33
0.291,1.036,0.3,0.96,0.291,0.189,264,0,264,0,165,0
0.274,1.207,0.274,1.029,0.258,0.233,264,0,264,0,165,33
0.284,1.24,0.278,1.116,0.337,0.21,264,33,264,33,165,33
0.276,1.914,0.278,0.983,0.341,0.231,264,0,264,0,165,66
0.28,1.3,0.304,0.97,0.311,0.154,264,0,264,0,165,33
0.353,1.327,0.323,1.233,0.373,0.242,264,0,264,0,165,0
0.357,1.742,0.399,1.578,0.543,0.332,264,66,264,66,165,33
0.341,2.379,0.35,1.5,0.265,0.168,264,66,264,66,165,33
0.339,1.064,0.351,1.815,0.297,0.191,264,0,264,0,165,0
0.289,1.338,0.279,1.226,0.371,0.25,264,66,264,66,165,33
0.285,1.227,1.095,1.131,0.338,0.21,264,33,264,33,165,33
0.275,1.424,0.324,1.302,0.444,0.267,264,33,264,33,165,0
0.369,1.282,0.349,1.515,0.252,0.165,264,33,264,33,165,33
0.34,1.242,0.346,1.002,0.293,0.306,264,33,264,33,165,33
0.354,1.485,0.351,1.593,0.387,0.231,264,66,264,66,165,33
0.275,1.038,0.269,0.959,0.291,0.19,264,0,264,0,165,0
0.287,1.242,0.273,1.109,0.538,0.142,264,0,264,0,165,0
0.362,1.186,0.328,0.828,0.505,0.192,264,0,264,0,165,0
0.29,1.045,0.278,1.027,0.291,0.19,264,0,264,0,165,0
0.276,1.201,0.274,0.977,0.276,0.146,264,0,264,0,165,0
0.421,1.347,0.625,2.913,0.386,0.243,264,0,264,0,165,0
0.363,0.978,0.371,1.323,0.224,0.139,264,0,264,0,165,0
0.368,1.335,0.615,1.417,0.3,0.212,264,33,264,33,165,33
0.29,1.301,0.273,0.963,0.545,0.196,264,0,264,0,165,0
0.404,4.341,0.427,2.888,0.923,0.816,198,693,198,693,165,726
0.381,3.143,0.423,4.798,0.846,0.519,198,330,198,330,165,231
0.364,3.311,0.368,2.234,0.813,0.528,198,297,198,297,165,297
0.346,1.932,0.354,1.416,0.459,0.322,198,66,198,66,165,99
0.367,2.971,0.362,2.095,0.731,0.532,198,264,198,264,165,231
0.35,2.38,0.358,1.683,0.593,0.371,198,165,198,165,165,165
0.347,1.689,0.344,1.263,0.489,0.289,198,66,198,66,165,33
0.384,2.552,0.36,1.542,0.593,0.405,198,132,198,132,165,198
0.35,2.834,0.355,1.451,0.542,0.346,198,99,198,99,165,165
0.366,2.106,0.358,1.679,0.464,0.308,198,165,198,165,165,165
0.28,1.534,0.28,1.331,0.331,0.208,198,165,198,165,165,132
0.344,1.5,0.339,1.415,0.373,0.254,198,264,198,264,165,132
0.347,2.478,0.362,1.684,0.603,0.426,198,264,198,264,165,264
0.277,1.662,0.277,1.114,0.398,0.264,198,33,198,33,165,66
0.368,1.753,0.346,1.263,0.433,0.278,198,66,198,66,165,66
0.364,2.154,0.373,1.541,0.536,0.341,198,132,198,132,165,132
0.367,2.084,0.357,1.552,0.529,0.337,198,231,198,231,165,198
0.272,1.154,0.272,0.883,0.29,0.188,198,33,198,33,165,33
0.275,1.838,0.282,1.207,0.44,0.287,198,132,198,132,165,165
0.271,1.131,0.273,0.752,0.267,0.188,198,0,198,0,165,33
0.272,1.91,0.282,1.104,0.4,0.292,198,99,198,99,165,132
0.299,2.897,0.293,2.196,0.744,0.496,198,429,198,429,165,330
0.279,1.437,0.283,0.753,0.313,0.23,198,0,198,0,165,99
0.29,1.77,0.278,1.753,0.508,0.369,198,297,198,297,165,99
0.307,2.053,0.284,2.082,0.603,0.407,198,396,198,396,165,132
0.282,1.73,0.28,1.209,0.426,0.267,198,132,198,132,165,132
0.565,2.542,0.338,1.625,0.827,0.399,198,330,198,330,165,264
0.299,1.785,0.282,1.639,0.459,0.308,198,198,198,198,165,132
0.274,1.545,0.276,1.013,0.418,0.244,198,33,198,33,165,33
0.366,3.058,0.391,1.826,0.706,0.477,198,198,198,198,165,264
0.34,1.591,0.349,0.767,0.399,0.29,198,33,198,33,165,66
0.361,1.122,0.352,1.154,0.272,0.136,198,33,198,33,165,0
0.339,1.818,0.555,1.321,0.436,0.312,198,165,198,165,165,198
0.352,1.742,0.285,1.394,0.445,0.291,198,165,198,165,165,132
0.28,1.521,0.291,1.132,0.378,0.248,198,99,198,99,165,99
0.277,1.19,0.296,1.572,0.295,0.208,198,33,198,33,165,33
0.305,1.799,0.274,1.154,0.402,0.248,198,132,198,132,165,99
0.28,1.405,0.277,1.208,0.282,0.183,198,132,198,132,165,66
0.417,0.919,1.022,1.056,0.23,0.121,198,0,198,0,165,0
0.417,2.166,0.291,1.891,0.72,0.219,198,165,198,165,165,198
0.426,2.245,0.34,2.087,0.517,0.288,198,198,198,198,165,198
1.429,1.872,0.342,1.33,0.353,0.177,198,99,198,99,165,99
0.378,2.285,0.369,1.053,0.569,0.367,198,99,198,99,165,198
0.36,2.777,0.364,1.59,0.368,0.226,198,132,198,132,165,231
0.285,1.258,0.309,1.159,0.338,0.229,198,99,198,99,165,33
0.297,1.323,0.274,0.884,0.316,0.208,198,33,198,33,165,66
0.27,0.975,0.332,0.876,0.281,0.137,198,33,198,33,165,0
0.344,2.055,0.419,1.747,0.568,0.347,198,198,198,198,165,99
0.963,1.953,0.359,1.275,0.508,0.18,198,66,198,66,165,132
0.41,2.706,0.435,1.553,0.612,0.397,198,132,198,132,165,231
0.354,1.816,0.324,3.023,0.512,0.268,198,132,198,132,165,132
0.3,1.416,0.279,1.266,0.378,0.252,198,132,198,132,165,66
0.278,2.265,0.304,1.616,0.639,0.397,198,198,198,198,165,198
0.359,2.201,0.351,1.68,0.578,0.346,198,165,198,165,165,132
0.347,1.913,0.417,1.414,0.482,0.29,198,99,198,99,165,99
0.353,1.236,0.371,0.946,0.312,0.215,198,0,198,0,165,0
0.354,2.193,0.357,2.277,0.567,0.34,198,165,198,165,165,132
0.351,1.789,0.351,1.402,0.452,0.337,198,99,198,99,165,66
0.355,2.052,0.356,1.639,0.506,0.327,198,198,198,198,165,198
0.272,1.646,0.28,1.099,0.398,0.247,198,99,198,99,165,132
0.289,1.239,0.274,1.059,0.25,0.151,198,66,198,66,165,66
0.334,0.784,0.328,0.632,0.179,0.121,198,0,198,0,165,0
0.319,1.079,0.327,0.769,0.23,0.165,198,33,198,33,165,66
0.329,2.956,0.339,2.367,0.683,0.429,198,165,198,165,165,264
0.357,1.74,0.354,1.401,0.451,0.29,198,99,198,99,165,66
0.304,2.484,0.419,1.746,0.623,0.415,198,297,198,297,165,264
0.281,1.015,0.276,0.871,0.267,0.191,198,33,198,33,165,0
0.281,1.587,0.295,1.318,0.426,0.267,198,165,198,165,165,99
0.307,1.54,0.286,1.209,0.396,0.247,198,132,198,132,165,99
0.277,1.405,0.278,1.207,0.372,0.251,198,132,198,132,165,66
0.295,1.463,0.277,1.296,0.381,0.275,198,132,198,132,165,66
0.279,1.306,0.272,0.883,0.313,0.208,198,33,198,33,165,66
0.271,1.367,0.282,1.101,0.356,0.227,198,99,198,99,165,66
0.281,2.208,0.306,1.322,0.508,0.373,198,165,198,165,165,231
0.279,1.367,0.279,1.1,0.356,0.227,198,99,198,99,165,66
0.275,2.839,0.275,0.804,0.201,0.149,198,0,198,0,165,33
0.339,1.299,0.702,0.977,0.318,0.214,198,0,198,0,165,0
0.368,1.914,0.404,1.265,0.454,0.319,198,66,198,66,165,99
0.35,0.848,0.345,0.947,0.189,0.121,198,0,198,0,165,0
0.332,1.556,0.423,1.019,0.294,0.189,198,33,198,33,165,33
0.272,0.985,0.273,0.74,0.247,0.169,198,0,198,0,165,0
0.271,1.131,0.292,0.756,0.267,0.188,198,0,198,0,165,33
0.288,1.313,0.273,0.881,0.446,0.188,198,33,198,33,165,33
0.277,1.101,0.274,0.743,0.312,0.214,198,0,198,0,165,0
0.341,1.39,0.346,1.003,0.321,0.339,198,0,198,0,165,0
0.374,2.113,0.354,1.646,0.54,0.29,198,99,198,99,165,132
0.406,1.072,0.35,1.335,0.232,0.247,198,66,198,66,165,33
