offline_time1,online_time1,offline_time2,online_time2,union_time,intersection_time,ai,bi,ai_prime,bi_prime,ci,di
0.174,1.088,0.171,0.874,0.285,0.189,264,132,264,132,165,132
0.174,1.638,0.174,1.282,0.424,0.277,264,330,264,330,165,264
0.205,1.144,0.175,1.007,0.313,0.216,264,198,264,198,165,132
0.171,0.765,0.181,0.689,0.204,0.141,264,33,264,33,165,33
0.174,1.521,0.176,1.002,0.366,0.251,264,198,264,198,165,264
0.177,0.867,0.172,0.675,0.215,0.171,264,33,264,33,165,66
0.171,0.674,0.181,0.664,0.191,0.14,264,33,264,33,165,0
0.177,1.294,0.175,0.943,0.321,0.226,264,165,264,165,165,198
0.173,1.184,0.174,0.939,0.304,0.207,264,165,264,165,165,132
0.175,0.977,0.17,0.806,0.255,0.177,264,99,264,99,165,99
0.177,0.773,0.183,0.675,0.205,0.156,264,33,264,33,165,33
0.169,0.991,0.169,0.87,0.268,0.178,264,132,264,132,165,99
0.2,0.914,0.169,0.875,0.258,0.177,264,132,264,132,165,66
0.169,0.785,0.178,0.8,0.216,0.153,264,66,264,66,165,33
0.173,1.281,0.174,0.989,0.323,0.204,264,165,264,165,165,198
0.169,1.337,0.182,1.02,0.348,0.22,264,198,264,198,165,198
0.175,1.027,0.171,0.816,0.262,0.165,264,99,264,99,165,99
0.183,1.254,0.178,0.805,0.298,0.209,264,99,264,99,165,198
0.173,1.346,0.193,0.876,0.32,0.214,264,132,264,132,165,231
0.214,0.825,0.371,1.074,0.232,0.169,264,99,264,99,165,33
0.174,0.85,0.169,0.672,0.215,0.153,264,33,264,33,165,66
0.167,0.672,0.17,0.665,0.189,0.142,264,33,264,33,165,0
0.173,1.046,0.172,1.005,0.296,0.206,264,198,264,198,165,99
0.173,1.051,0.184,0.745,0.259,0.18,264,66,264,66,165,132
0.172,1.351,0.176,0.88,0.321,0.216,264,132,264,132,165,231
0.171,1.084,0.169,0.872,0.282,0.189,264,132,264,132,165,132
0.172,0.91,0.174,0.87,0.255,0.177,264,132,264,132,165,66
0.174,1.3,0.18,1.004,0.338,0.214,264,198,264,198,165,198
0.174,1.098,0.172,0.94,0.295,0.189,264,165,264,165,165,132
0.17,0.968,0.174,0.803,0.256,0.165,264,99,264,99,165,99
0.172,1.099,0.172,0.936,0.294,0.19,264,165,264,165,165,132
0.183,0.9,0.171,0.809,0.241,0.177,264,99,264,99,165,66
0.173,0.998,0.17,0.872,0.269,0.176,264,132,264,132,165,99
0.176,1.308,0.176,1.006,0.336,0.229,264,198,264,198,165,198
0.171,1.06,0.175,0.804,0.269,0.178,264,99,264,99,165,132
0.176,0.86,0.182,0.745,0.229,0.152,264,66,264,66,165,66
0.169,0.863,0.168,0.74,0.229,0.153,264,66,264,66,165,66
0.167,0.864,0.172,0.675,0.216,0.165,264,33,264,33,165,66
0.221,1.46,0.182,0.964,0.351,0.226,264,165,264,165,165,264
0.169,0.76,0.166,0.673,0.202,0.142,264,33,264,33,165,33
0.171,0.887,0.17,0.807,0.241,0.165,264,99,264,99,165,66
0.195,1.562,0.176,1.214,0.406,0.277,264,297,264,297,165,264
0.172,0.862,0.176,0.742,0.229,0.153,264,66,264,66,165,66
0.168,0.668,0.168,0.664,0.189,0.14,264,33,264,33,165,0
0.176,0.756,0.168,0.671,0.203,0.141,264,33,264,33,165,33
0.173,1.017,0.172,0.937,0.282,0.189,264,165,264,165,165,99
0.178,0.991,0.171,0.872,0.269,0.177,264,132,264,132,165,99
0.169,0.915,0.17,0.873,0.256,0.177,264,132,264,132,165,66
0.17,0.926,0.169,0.872,0.258,0.19,264,132,264,132,165,66
0.173,0.849,0.175,0.673,0.217,0.153,264,33,264,33,165,66
0.173,0.888,0.177,0.807,0.241,0.165,264,99,264,99,165,66
0.169,1.401,0.174,0.939,0.334,0.25,264,165,264,165,165,231
0.169,0.983,0.17,0.803,0.255,0.18,264,99,264,99,165,99
0.168,0.89,0.269,0.829,0.243,0.166,264,99,264,99,165,66
0.173,0.957,0.173,0.737,0.241,0.168,264,66,264,66,165,99
0.176,0.758,0.168,0.671,0.204,0.141,264,33,264,33,165,33
0.168,0.756,0.164,0.671,0.202,0.141,264,33,264,33,165,33
0.17,1.069,0.169,0.806,0.268,0.19,264,99,264,99,165,132
0.169,0.801,0.167,0.761,0.216,0.152,264,66,264,66,165,33
0.168,0.758,0.17,0.671,0.202,0.141,264,33,264,33,165,33
0.18,0.783,0.167,0.741,0.215,0.153,264,66,264,66,165,33
0.167,0.782,0.168,0.739,0.217,0.153,264,66,264,66,165,33
0.171,0.794,0.171,0.737,0.218,0.164,264,66,264,66,165,33
0.169,0.759,0.17,0.677,0.204,0.141,264,33,264,33,165,33
0.174,0.723,0.169,0.665,0.242,0.141,264,33,264,33,165,0
0.184,0.768,0.171,0.678,0.203,0.144,264,33,264,33,165,33
0.167,0.929,0.172,0.678,0.314,0.145,264,33,264,33,165,33
0.223,0.837,0.215,0.745,0.269,0.154,264,66,264,66,165,33
0.201,0.76,0.171,0.677,0.204,0.14,264,33,264,33,165,33
0.167,0.928,0.173,0.64,0.23,0.143,66,198,66,198,33,231
0.211,0.602,0.168,0.545,0.164,0.089,66,165,66,165,33,132
0.159,0.268,0.164,0.275,0.07,0.049,66,33,66,33,33,33
0.169,1.111,0.208,0.744,0.275,0.157,66,264,66,264,33,297
0.17,0.674,0.171,0.737,0.205,0.123,66,264,66,264,33,132
0.168,0.784,0.172,0.542,0.192,0.11,66,165,66,165,33,198
0.166,0.483,0.166,0.405,0.126,0.074,66,99,66,99,33,99
0.18,0.871,0.172,0.74,0.239,0.133,66,264,66,264,33,165
0.192,1.014,0.187,0.758,0.258,0.136,66,264,66,264,33,264
0.162,0.255,0.166,0.273,0.07,0.038,66,33,66,33,33,33
0.167,0.741,0.169,0.605,0.193,0.121,66,198,66,198,33,165
0.186,2.56,0.204,1.673,0.652,0.348,66,693,66,693,33,726
0.18,0.615,0.169,0.748,0.189,0.146,66,264,66,264,33,99
0.177,1.005,0.168,0.871,0.27,0.17,66,330,66,330,33,231
0.183,1.131,0.181,0.807,0.283,0.169,66,297,66,297,33,297
0.167,0.464,0.168,0.345,0.11,0.074,66,66,66,66,33,99
0.175,1,0.173,0.739,0.25,0.171,66,264,66,264,33,231
0.187,0.571,0.169,0.407,0.138,0.084,66,99,66,99,33,132
0.172,0.688,0.17,0.539,0.177,0.096,66,165,66,165,33,165
0.162,0.354,0.164,0.343,0.086,0.05,66,66,66,66,33,33
0.171,0.77,0.182,0.514,0.177,0.109,66,132,66,132,33,198
0.185,0.662,0.17,0.408,0.15,0.085,66,99,66,99,33,165
0.17,0.704,0.168,0.538,0.178,0.109,66,165,66,165,33,165
0.196,0.616,0.17,0.551,0.167,0.099,66,165,66,165,33,132
0.163,0.462,0.167,0.343,0.109,0.073,66,66,66,66,33,99
0.171,0.77,0.169,0.737,0.212,0.136,66,264,66,264,33,132
0.182,1.051,0.195,0.749,0.256,0.181,66,264,66,264,33,264
0.164,0.345,0.167,0.272,0.083,0.049,66,33,66,33,33,66
0.162,0.361,0.163,0.343,0.097,0.049,66,66,66,66,33,66
0.191,0.854,0.174,0.745,0.23,0.145,66,264,66,264,33,198
0.182,0.596,0.264,0.518,0.157,0.086,66,132,66,132,33,132
0.184,0.822,0.171,0.674,0.218,0.124,66,231,66,231,33,198
0.163,0.254,0.167,0.276,0.07,0.037,66,33,66,33,33,33
0.163,0.747,0.17,0.472,0.164,0.097,66,132,66,132,33,165
0.171,0.583,0.171,0.406,0.136,0.098,66,99,66,99,33,132
0.163,0.258,0.164,0.272,0.071,0.037,66,33,66,33,33,33
0.191,1.315,0.171,1.07,0.353,0.217,66,429,66,429,33,330
0.165,0.478,0.169,0.411,0.123,0.073,66,99,66,99,33,99
0.163,0.454,0.167,0.339,0.11,0.061,66,66,66,66,33,99
0.17,0.635,0.166,0.806,0.205,0.149,66,297,66,297,33,99
0.172,0.774,0.175,1.009,0.257,0.171,66,396,66,396,33,132
0.306,0.589,0.172,0.505,0.154,0.085,66,132,66,132,33,132
0.173,1.061,0.174,0.875,0.288,0.158,66,330,66,330,33,264
0.186,0.659,0.194,0.615,0.18,0.11,66,198,66,198,33,132
0.179,0.254,0.172,0.276,0.069,0.038,66,33,66,33,33,33
0.166,1.005,0.171,0.607,0.232,0.145,66,198,66,198,33,264
0.167,0.375,0.168,0.276,0.083,0.062,66,33,66,33,33,66
0.163,0.193,0.164,0.279,0.057,0.037,66,33,66,33,33,0
0.182,0.787,0.174,0.56,0.188,0.12,66,165,66,165,33,198
0.184,0.611,0.17,0.566,0.164,0.097,66,165,66,165,33,132
0.164,0.477,0.174,0.407,0.122,0.073,66,99,66,99,33,99
0.178,0.265,0.163,0.273,0.07,0.049,66,33,66,33,33,33
0.166,0.527,0.176,0.532,0.145,0.074,66,132,66,132,33,99
0.186,0.422,0.169,0.493,0.123,0.074,66,132,66,132,33,66
0.175,0.281,0.163,0.339,0.084,0.05,66,66,66,66,33,33
0.169,0.792,0.169,0.575,0.191,0.098,66,165,66,165,33,198
0.171,0.808,0.18,0.613,0.205,0.109,66,198,66,198,33,198
0.166,0.468,0.172,0.407,0.123,0.062,66,99,66,99,33,99
0.167,0.772,0.17,0.405,0.167,0.098,66,99,66,99,33,198
0.179,0.848,0.174,0.475,0.192,0.111,66,132,66,132,33,231
0.167,0.306,0.166,0.405,0.096,0.063,66,99,66,99,33,33
0.164,0.35,0.168,0.273,0.084,0.05,66,33,66,33,33,66
0.167,0.168,0.168,0.266,0.056,0.038,66,33,66,33,33,0
0.188,0.543,0.168,0.61,0.164,0.097,66,198,66,198,33,99
0.164,0.542,0.169,0.342,0.123,0.074,66,66,66,66,33,132
0.167,0.857,0.173,0.472,0.189,0.11,66,132,66,132,33,231
0.169,0.585,0.169,0.473,0.15,0.086,66,132,66,132,33,132
0.194,0.41,0.169,0.474,0.123,0.074,66,132,66,132,33,66
0.176,0.796,0.17,0.608,0.206,0.109,66,198,66,198,33,198
0.166,0.607,0.168,0.537,0.163,0.097,66,165,66,165,33,132
0.173,0.465,0.167,0.407,0.123,0.062,66,99,66,99,33,99
0.169,0.594,0.168,0.539,0.163,0.085,66,165,66,165,33,132
0.166,0.404,0.178,0.424,0.114,0.074,66,99,66,99,33,66
0.167,0.489,0.167,0.474,0.136,0.074,66,132,66,132,33,99
0.168,0.806,0.167,0.604,0.203,0.122,66,198,66,198,33,198
0.165,0.557,0.166,0.405,0.138,0.073,66,99,66,99,33,132
0.164,0.359,0.165,0.338,0.096,0.05,66,66,66,66,33,66
0.161,0.359,0.164,0.342,0.096,0.049,66,66,66,66,33,66
0.161,0.365,0.172,0.272,0.083,0.069,66,33,66,33,33,66
0.175,0.951,0.173,0.54,0.216,0.121,66,165,66,165,33,264
0.162,0.257,0.165,0.273,0.07,0.037,66,33,66,33,33,33
0.163,0.384,0.168,0.405,0.109,0.062,66,99,66,99,33,66
0.169,1.052,0.172,0.806,0.271,0.17,66,297,66,297,33,264
0.163,0.358,0.164,0.343,0.096,0.049,66,66,66,66,33,66
0.162,0.168,0.166,0.267,0.056,0.038,66,33,66,33,33,0
0.163,0.256,0.163,0.273,0.069,0.037,66,33,66,33,33,33
0.168,0.525,0.164,0.541,0.15,0.086,66,165,66,165,33,99
0.172,0.489,0.181,0.476,0.136,0.073,66,132,66,132,33,99
0.162,0.413,0.167,0.474,0.123,0.074,66,132,66,132,33,66
0.165,0.42,0.166,0.475,0.123,0.085,66,132,66,132,33,66
0.163,0.348,0.164,0.273,0.083,0.05,66,33,66,33,33,66
0.168,0.384,0.168,0.408,0.109,0.062,66,99,66,99,33,66
0.169,0.891,0.173,0.537,0.202,0.145,66,165,66,165,33,231
0.166,0.478,0.172,0.408,0.123,0.073,66,99,66,99,33,99
0.166,0.386,0.171,0.413,0.111,0.061,66,99,66,99,33,66
0.168,0.451,0.168,0.339,0.11,0.062,66,66,66,66,33,99
0.164,0.256,0.167,0.284,0.071,0.037,66,33,66,33,33,33
0.17,0.254,0.169,0.276,0.07,0.037,66,33,66,33,33,33
0.177,0.572,0.17,0.407,0.137,0.085,66,99,66,99,33,132
0.166,0.279,0.167,0.339,0.083,0.05,66,66,66,66,33,33
0.164,0.257,0.167,0.274,0.069,0.038,66,33,66,33,33,33
0.167,0.279,0.167,0.339,0.083,0.05,66,66,66,66,33,33
0.166,0.282,0.166,0.341,0.083,0.05,66,66,66,66,33,33
0.164,0.292,0.167,0.338,0.082,0.062,66,66,66,66,33,33
0.165,0.255,0.165,0.273,0.07,0.038,66,33,66,33,33,33
0.168,0.173,2.297,0.281,0.059,0.038,66,33,66,33,33,0
0.172,0.26,0.167,0.278,0.071,0.038,66,33,66,33,33,33
0.166,0.254,0.165,0.276,0.07,0.038,66,33,66,33,33,33
0.165,0.28,0.166,0.341,0.083,0.05,66,66,66,66,33,33
0.161,0.254,0.164,0.272,0.07,0.037,66,33,66,33,33,33
0.172,1.221,0.194,0.81,0.297,0.18,198,165,198,165,231,132
0.17,0.887,0.174,0.538,0.201,0.141,198,33,198,33,231,33
0.179,1.739,0.176,1.007,0.401,0.257,198,264,198,264,231,297
0.176,1.293,0.17,1.005,0.333,0.213,198,264,198,264,231,132
0.183,1.436,0.174,0.861,0.332,0.204,198,165,198,165,231,198
0.178,1.1,0.172,0.671,0.256,0.163,198,99,198,99,231,99
0.171,1.398,0.179,1.003,0.348,0.237,198,264,198,264,231,165
0.173,1.632,0.202,1.004,0.389,0.234,198,264,198,264,231,264
0.184,0.881,0.173,0.554,0.204,0.128,198,33,198,33,231,33
0.173,1.355,0.175,0.87,0.322,0.22,198,198,198,198,231,165
0.185,3.143,0.198,1.875,0.751,0.451,198,693,198,693,231,726
0.178,1.243,0.173,1.01,0.32,0.241,198,264,198,264,231,99
0.175,1.745,0.174,1.143,0.517,0.274,198,330,198,330,231,231
0.187,1.758,0.21,1.086,0.415,0.262,198,297,198,297,231,297
0.167,1.126,0.207,0.612,0.261,0.166,198,66,198,66,231,99
0.172,1.65,0.18,1.006,0.394,0.27,198,264,198,264,231,231
0.189,1.19,0.172,0.674,0.269,0.176,198,99,198,99,231,132
0.17,1.322,0.173,0.832,0.315,0.188,198,165,198,165,231,165
0.172,0.907,0.174,0.609,0.218,0.14,198,66,198,66,231,33
0.224,1.457,0.179,0.762,0.309,0.206,198,132,198,132,231,198
0.17,1.288,0.172,0.672,0.282,0.177,198,99,198,99,231,165
0.192,1.324,0.192,0.821,0.309,0.201,198,165,198,165,231,165
0.169,1.265,0.202,0.902,0.3,0.211,198,165,198,165,231,132
0.194,1.122,0.185,0.657,0.252,0.184,198,66,198,66,231,99
0.175,1.307,0.175,1.014,0.335,0.225,198,264,198,264,231,132
0.186,1.699,0.177,1.019,0.392,0.279,198,264,198,264,231,264
0.174,0.969,0.177,0.541,0.217,0.14,198,33,198,33,231,66
0.164,0.989,0.168,0.625,0.229,0.14,198,66,198,66,231,66
0.18,1.48,0.173,1.006,0.364,0.239,198,264,198,264,231,198
0.17,1.208,0.203,0.748,0.284,0.179,198,132,198,132,231,132
0.173,1.447,0.174,0.937,0.353,0.215,198,231,198,231,231,198
0.167,0.875,0.169,0.547,0.201,0.128,198,33,198,33,231,33
0.172,1.303,0.177,0.753,0.298,0.188,198,132,198,132,231,165
0.174,1.202,0.187,0.674,0.269,0.189,198,99,198,99,231,132
0.181,0.875,0.169,0.548,0.202,0.128,198,33,198,33,231,33
0.179,1.948,0.185,1.335,0.488,0.315,198,429,198,429,231,330
0.17,1.11,0.199,0.698,0.261,0.166,198,99,198,99,231,99
0.171,1.092,0.173,0.618,0.243,0.152,198,66,198,66,231,99
0.189,1.288,0.176,1.073,0.337,0.274,198,297,198,297,231,99
0.21,1.4,0.175,1.301,0.39,0.265,198,396,198,396,231,132
0.178,1.23,0.172,0.803,0.298,0.178,198,132,198,132,231,132
0.177,1.68,0.182,1.139,0.414,0.254,198,330,198,330,231,264
0.175,1.304,0.172,0.877,0.314,0.206,198,198,198,198,231,132
0.175,0.879,0.175,0.542,0.202,0.13,198,33,198,33,231,33
0.173,1.618,0.175,0.872,0.364,0.241,198,198,198,198,231,264
0.17,1.001,0.173,0.54,0.225,0.152,198,33,198,33,231,66
0.175,0.787,0.195,0.539,0.188,0.128,198,33,198,33,231,0
0.171,1.457,0.178,0.807,0.324,0.217,198,165,198,165,231,198
0.178,1.232,0.179,0.803,0.295,0.191,198,165,198,165,231,132
0.169,1.175,0.174,0.677,0.329,0.165,198,99,198,99,231,99
0.173,0.891,0.177,0.549,0.203,0.14,198,33,198,33,231,33
0.186,1.117,0.17,0.737,0.272,0.164,198,132,198,132,231,99
0.199,1.036,0.174,0.755,0.257,0.166,198,132,198,132,231,66
0.213,0.958,0.177,0.61,0.217,0.14,198,66,198,66,231,33
0.189,1.389,0.178,0.807,0.322,0.19,198,165,198,165,231,198
0.174,1.418,0.175,0.873,0.338,0.201,198,198,198,198,231,198
0.17,1.087,0.17,0.671,0.258,0.152,198,99,198,99,231,99
0.17,1.364,0.185,0.678,0.294,0.189,198,99,198,99,231,198
0.173,1.468,0.183,0.738,0.32,0.202,198,132,198,132,231,231
0.171,0.925,0.168,0.676,0.227,0.151,198,99,198,99,231,33
0.165,0.965,0.171,0.541,0.216,0.139,198,33,198,33,231,66
0.166,0.788,0.167,0.538,0.189,0.128,198,33,198,33,231,0
0.18,1.166,0.173,0.872,0.297,0.19,198,198,198,198,231,99
0.167,1.165,0.171,0.606,0.255,0.164,198,66,198,66,231,132
0.169,1.47,0.174,0.743,0.323,0.202,198,132,198,132,231,231
0.168,1.204,0.172,0.741,0.281,0.176,198,132,198,132,231,132
0.183,1.038,0.171,0.743,0.259,0.166,198,132,198,132,231,66
0.171,1.417,0.174,0.872,0.335,0.203,198,198,198,198,231,198
0.169,1.216,0.171,0.803,0.294,0.178,198,165,198,165,231,132
0.167,1.089,0.174,0.673,0.254,0.154,198,99,198,99,231,99
0.183,1.224,0.174,0.805,0.298,0.177,198,165,198,165,231,132
0.173,1.021,0.17,0.67,0.241,0.166,198,99,198,99,231,66
0.172,1.119,0.173,0.743,0.273,0.164,198,132,198,132,231,99
0.172,1.431,0.175,0.873,0.338,0.214,198,198,198,198,231,198
0.173,1.182,0.182,0.673,0.272,0.164,198,99,198,99,231,132
0.171,0.979,0.177,0.605,0.228,0.14,198,66,198,66,231,66
0.166,0.981,0.174,0.605,0.228,0.139,198,66,198,66,231,66
0.167,0.978,0.173,0.541,0.215,0.152,198,33,198,33,231,66
0.173,1.581,0.185,0.807,0.35,0.218,198,165,198,165,231,264
0.167,0.88,0.172,0.538,0.205,0.128,198,33,198,33,231,33
0.17,1.007,0.171,0.675,0.242,0.152,198,99,198,99,231,66
0.17,1.676,0.173,1.07,0.401,0.263,198,297,198,297,231,264
0.166,0.982,0.173,0.606,0.23,0.14,198,66,198,66,231,66
0.171,0.793,0.173,0.534,0.189,0.129,198,33,198,33,231,0
0.166,0.875,0.17,0.54,0.201,0.128,198,33,198,33,231,33
0.174,1.139,0.171,0.806,0.283,0.177,198,165,198,165,231,99
0.167,1.126,0.171,0.739,0.269,0.177,198,132,198,132,231,99
0.179,1.036,0.182,0.744,0.256,0.166,198,132,198,132,231,66
0.177,1.043,0.172,0.742,0.254,0.178,198,132,198,132,231,66
0.17,0.965,0.172,0.54,0.215,0.14,198,33,198,33,231,66
0.171,1.007,0.173,0.673,0.244,0.152,198,99,198,99,231,66
0.171,1.52,0.178,0.806,0.336,0.237,198,165,198,165,231,231
0.179,1.1,0.174,0.675,0.255,0.164,198,99,198,99,231,99
0.169,1.007,0.178,0.674,0.241,0.152,198,99,198,99,231,66
0.165,1.074,0.17,0.607,0.241,0.152,198,66,198,66,231,99
0.162,0.876,0.168,0.538,0.201,0.127,198,33,198,33,231,33
0.165,0.881,0.173,0.537,0.205,0.127,198,33,198,33,231,33
0.176,1.188,0.172,0.674,0.268,0.176,198,99,198,99,231,132
0.167,0.904,0.167,0.604,0.219,0.14,198,66,198,66,231,33
0.173,0.874,0.169,0.54,0.202,0.127,198,33,198,33,231,33
0.166,0.902,0.169,0.606,0.215,0.139,198,66,198,66,231,33
0.164,0.9,0.167,0.605,0.214,0.14,198,66,198,66,231,33
0.184,0.914,0.168,0.606,0.215,0.152,198,66,198,66,231,33
0.166,0.874,0.17,0.542,0.202,0.127,198,33,198,33,231,33
0.163,0.821,0.167,0.552,0.197,0.131,198,33,198,33,231,0
0.187,0.877,0.177,0.554,0.202,0.127,198,33,198,33,231,33
0.187,0.909,0.173,0.606,0.204,0.145,198,33,198,33,231,33
0.18,0.903,0.172,0.616,0.215,0.14,198,66,198,66,231,33
0.183,0.877,0.173,0.541,0.202,0.127,198,33,198,33,231,33
0.172,0.586,0.201,0.485,0.15,0.088,165,33,165,33,132,33
0.17,1.434,0.18,0.938,0.35,0.204,165,264,165,264,132,297
0.186,1.006,0.174,0.94,0.299,0.161,165,264,165,264,132,132
0.177,1.127,0.171,0.766,0.275,0.153,165,165,165,165,132,198
0.179,0.819,0.172,0.606,0.207,0.116,165,99,165,99,132,99
0.178,1.086,0.19,0.949,0.297,0.174,165,264,165,264,132,165
0.173,1.353,0.174,0.936,0.353,0.173,165,264,165,264,132,264
0.186,0.577,0.169,0.481,0.152,0.076,165,33,165,33,132,33
0.17,1.084,0.173,0.842,0.272,0.168,165,198,165,198,132,165
0.189,2.872,0.185,1.799,0.7,0.413,165,693,165,693,132,726
0.181,0.981,0.17,0.939,0.272,0.185,165,264,165,264,132,99
0.18,1.343,0.188,1.082,0.352,0.239,165,330,165,330,132,231
0.178,1.449,0.177,1.006,0.363,0.209,165,297,165,297,132,297
0.171,0.81,0.176,0.543,0.19,0.141,165,66,165,66,132,99
0.18,1.279,0.177,0.968,0.323,0.209,165,264,165,264,132,231
0.168,0.902,0.17,0.609,0.217,0.124,165,99,165,99,132,132
0.173,1.014,0.188,0.761,0.258,0.136,165,165,165,165,132,165
0.19,0.614,0.169,0.542,0.166,0.088,165,66,165,66,132,33
0.172,1.087,0.173,0.671,0.255,0.151,165,132,165,132,132,198
0.173,0.968,0.176,0.606,0.233,0.124,165,99,165,99,132,165
0.173,1.019,0.185,0.738,0.257,0.15,165,165,165,165,132,165
0.172,0.975,0.171,0.74,0.247,0.136,165,165,165,165,132,132
0.182,0.784,0.167,0.541,0.19,0.113,165,66,165,66,132,99
0.172,1.037,0.168,0.936,0.283,0.173,165,264,165,264,132,132
0.176,1.395,0.18,0.938,0.359,0.225,165,264,165,264,132,264
0.169,0.666,0.202,0.479,0.165,0.088,165,33,165,33,132,66
0.166,0.679,0.176,0.537,0.177,0.088,165,66,165,66,132,66
0.184,1.213,0.171,0.938,0.31,0.185,165,264,165,264,132,198
0.175,0.903,0.172,0.675,0.23,0.125,165,132,165,132,132,132
0.168,1.203,0.172,0.87,0.315,0.164,165,231,165,231,132,198
0.185,0.58,0.172,0.505,0.149,0.076,165,33,165,33,132,33
0.18,1.001,0.187,0.675,0.252,0.136,165,132,165,132,132,165
0.169,0.903,0.184,0.638,0.217,0.14,165,99,165,99,132,132
0.175,0.817,0.17,0.473,0.234,0.118,165,33,165,33,132,33
0.209,1.687,0.181,1.277,0.475,0.26,165,429,165,429,132,330
0.177,0.914,0.173,0.609,0.235,0.13,165,99,165,99,132,99
0.194,0.946,0.198,0.621,0.278,0.116,165,66,165,66,132,99
0.202,1.107,0.242,1.198,0.339,0.213,165,297,165,297,132,99
0.222,1.366,0.201,1.388,0.471,0.245,165,396,165,396,132,132
0.301,1.05,0.202,0.783,0.272,0.146,165,132,165,132,132,132
0.2,1.662,0.235,1.322,0.484,0.227,165,330,165,330,132,264
0.204,1.099,0.195,0.927,0.296,0.173,165,198,165,198,132,132
0.19,0.665,0.192,0.548,0.176,0.088,165,33,165,33,132,33
0.201,1.503,0.212,0.926,0.357,0.212,165,198,165,198,132,264
0.192,0.781,0.195,0.546,0.188,0.115,165,33,165,33,132,66
0.189,0.563,0.194,0.542,0.158,0.088,165,33,165,33,132,0
0.197,1.285,0.199,0.85,0.314,0.189,165,165,165,165,132,198
0.193,1.099,0.2,0.947,0.284,0.16,165,165,165,165,132,132
0.214,0.918,0.201,0.722,0.233,0.13,165,99,165,99,132,99
0.194,0.681,0.195,0.546,0.175,0.104,165,33,165,33,132,33
0.196,0.963,0.197,0.774,0.249,0.144,165,132,165,132,132,99
0.201,0.874,0.22,0.775,0.235,0.164,165,132,165,132,132,66
0.21,0.69,0.233,0.63,0.188,0.101,165,66,165,66,132,33
0.195,1.253,0.198,0.876,0.31,0.16,165,165,165,165,132,198
0.194,1.284,0.196,0.925,0.326,0.175,165,198,165,198,132,198
0.266,0.915,0.196,0.751,0.238,0.116,165,99,165,99,132,99
0.193,1.22,0.219,0.699,0.282,0.158,165,99,165,99,132,198
0.195,1.359,0.199,0.775,0.312,0.187,165,132,165,132,132,231
0.194,0.718,0.191,0.702,0.204,0.115,165,99,165,99,132,33
0.191,0.767,0.192,0.544,0.188,0.101,165,33,165,33,132,66
0.188,0.564,0.191,0.536,0.157,0.09,165,33,165,33,132,0
0.197,0.99,0.196,0.926,0.283,0.156,165,198,165,198,132,99
0.197,1.063,0.203,0.628,0.272,0.151,165,66,165,66,132,132
0.241,1.569,0.273,0.929,0.362,0.202,165,132,165,132,132,231
0.226,1.213,0.228,0.905,0.31,0.167,165,132,165,132,132,132
0.226,0.992,0.226,0.905,0.273,0.151,165,132,165,132,132,66
0.232,1.535,0.233,1.081,0.401,0.22,165,198,165,198,132,198
0.25,1.23,0.252,0.995,0.326,0.167,165,165,165,165,132,132
0.249,1.195,0.229,0.82,0.413,0.136,165,99,165,99,132,99
0.275,1.236,0.228,1.005,0.328,0.171,165,165,165,165,132,132
0.245,0.964,0.228,0.813,0.256,0.152,165,99,165,99,132,66
0.225,1.089,0.232,0.902,0.291,0.151,165,132,165,132,132,99
0.245,1.516,0.234,1.087,0.384,0.216,165,198,165,198,132,198
0.231,1.179,0.231,0.816,0.291,0.152,165,99,165,99,132,132
0.227,0.913,0.227,0.726,0.237,0.119,165,66,165,66,132,66
0.229,0.914,0.248,0.731,0.237,0.119,165,66,165,66,132,66
0.232,0.912,0.229,0.637,0.219,0.135,165,33,165,33,132,66
0.237,1.713,0.237,0.998,0.4,0.216,165,165,165,165,132,264
0.226,0.772,0.227,0.636,0.204,0.102,165,33,165,33,132,33
0.228,0.955,0.231,0.813,0.263,0.136,165,99,165,99,132,66
0.238,1.858,0.249,1.356,0.477,0.281,165,297,165,297,132,264
0.227,0.924,0.225,0.728,0.246,0.118,165,66,165,66,132,66
0.223,0.658,0.221,0.632,0.185,0.104,165,33,165,33,132,0
0.226,0.781,0.232,0.649,0.206,0.105,165,33,165,33,132,33
0.234,1.13,0.229,0.996,0.314,0.169,165,165,165,165,132,99
0.245,1.206,0.232,0.914,0.406,0.154,165,132,165,132,132,99
0.241,0.988,0.231,0.993,0.278,0.151,165,132,165,132,132,66
0.235,1.071,0.229,0.902,0.285,0.168,165,132,165,132,132,66
0.233,0.898,0.229,0.653,0.22,0.119,165,33,165,33,132,66
0.224,0.969,0.228,0.859,0.267,0.135,165,99,165,99,132,66
0.269,1.638,0.241,1.001,0.386,0.249,165,165,165,165,132,231
0.243,1.071,0.228,0.824,0.274,0.151,165,99,165,99,132,99
0.23,1.007,0.232,0.813,0.257,0.135,165,99,165,99,132,66
0.239,1.037,0.233,0.734,0.255,0.135,165,66,165,66,132,99
0.226,0.792,0.228,0.671,0.209,0.103,165,33,165,33,132,33
0.245,0.776,0.238,0.638,0.208,0.102,165,33,165,33,132,33
0.225,1.205,0.23,0.815,0.294,0.167,165,99,165,99,132,132
0.227,0.833,0.227,0.777,0.22,0.118,165,66,165,66,132,33
0.221,0.811,0.228,0.699,0.21,0.102,165,33,165,33,132,33
